,user_id,own_recommendations
1822,1823,"[1070820, 862349, 6534178, 849843, 847982]"
1823,1824,"[5569471, 1106523, 962229, 983584, 5569230]"
1824,1825,"[6534178, 847982, 981760, 933835, 1098066]"
1825,1826,"[1029743, 908531, 995242, 1022003, 933835]"
1826,1827,"[1029743, 5568378, 1053690, 908531, 940947]"
1827,1828,"[1126899, 933835, 1082185, 1127831, 824005]"
1828,1829,"[995242, 1082185, 6534178, 878996, 940947]"
1829,1830,"[1055863, 916122, 1029743, 1082185, 6534178]"
1830,1831,"[1058997, 6534178, 1082185, 994928, 995785]"
1831,1832,"[1058997, 1082185, 989101, 976998, 849843]"
1832,1833,"[908531, 1133018, 1106523, 1058997, 962229]"
1833,1834,"[1029743, 883404, 951590, 995242, 961554]"
1834,1835,"[1005186, 6534178, 933835, 1024306, 986947]"
1835,1836,"[1058997, 1028816, 1126899, 1082185, 1039156]"
1836,1837,"[8090521, 8090537, 6534178, 854852, 909714]"
1837,1838,"[5569471, 5569230, 999971, 1053690, 1133018]"
1838,1839,"[1106523, 1133018, 995242, 1044078, 1113588]"
1839,1840,"[904360, 5585510, 1095275, 1110572, 1026118]"
1840,1841,"[994928, 1022254, 904360, 999858, 961554]"
1841,1842,"[986912, 951590, 862349, 904360, 826249]"
1842,1843,"[862349, 908531, 951590, 909894, 1070820]"
1843,1844,"[1003600, 995785, 1026118, 1037863, 916122]"
1844,1845,"[1126899, 1127831, 923746, 1082185, 878996]"
1845,1846,"[5569471, 908531, 1133018, 833025, 1029743]"
1846,1847,"[862349, 1070820, 951590, 5569230, 995785]"
1847,1848,"[1005186, 986912, 951590, 908531, 854852]"
1848,1849,"[1005186, 995242, 1029743, 1056509, 883404]"
1849,1850,"[862349, 6534178, 860776, 1127831, 834484]"
1850,1851,"[5569374, 5569230, 1127831, 5569471, 916122]"
1851,1852,"[6534178, 1127831, 923746, 1082185, 1024306]"
1852,1853,"[1075368, 1085604, 1024306, 953476, 981760]"
1853,1854,"[6534178, 883404, 1127831, 854852, 6534166]"
1854,1855,"[866227, 5569230, 1081177, 995242, 6534178]"
1855,1856,"[986912, 866227, 862349, 1070820, 1028816]"
1856,1857,"[1092026, 6534178, 995242, 908531, 6534166]"
1857,1858,"[1058997, 995785, 860776, 1126899, 1026118]"
1858,1859,"[1127831, 1023720, 970030, 844165, 976998]"
1859,1860,"[862349, 1082185, 866211, 981760, 844179]"
1860,1861,"[1029743, 981760, 5568378, 995242, 925514]"
1861,1862,"[1005186, 1095275, 1028816, 5569230, 854852]"
1862,1863,"[8090521, 5569230, 1110572, 866211, 1085604]"
1863,1864,"[995242, 1024306, 1082185, 903325, 923746]"
1864,1865,"[1070820, 862349, 1058997, 986912, 866227]"
1865,1866,"[1053690, 908846, 860776, 904360, 1082185]"
1866,1867,"[1080414, 5569471, 5569230, 6534178, 1053690]"
1867,1868,"[8090537, 844165, 994928, 1133018, 995785]"
1868,1869,"[1126899, 1058997, 908531, 940947, 916122]"
1869,1870,"[1070820, 862349, 909894, 860776, 866211]"
1870,1871,"[1026118, 854852, 1082185, 1003600, 986947]"
1871,1872,"[1058997, 6534178, 1082185, 1127831, 995785]"
1872,1873,"[6534178, 1106523, 962229, 1082185, 1101010]"
1873,1874,"[6534166, 849843, 871756, 1029743, 6534178]"
1874,1875,"[6533889, 1037863, 979707, 1082185, 986912]"
1875,1876,"[1082185, 6534178, 1029743, 995242, 1106523]"
1876,1877,"[909894, 1029743, 983584, 995242, 8090521]"
1877,1878,"[1106523, 918733, 5569230, 909894, 878996]"
1878,1879,"[951590, 933835, 1082185, 976998, 866227]"
1879,1880,"[1106523, 1133018, 883404, 908531, 981760]"
1880,1881,"[995242, 901062, 1082185, 849843, 6534178]"
1881,1882,"[1070820, 849843, 862349, 1075368, 866227]"
1882,1883,"[8090521, 1092026, 933835, 1085604, 5569230]"
1883,1884,"[1065593, 866211, 1022003, 1118393, 1096036]"
1884,1885,"[1058997, 6533889, 6534178, 1070015, 1053690]"
1885,1886,"[1106523, 844165, 879755, 1092026, 1005186]"
1886,1887,"[1058997, 908531, 1126899, 849843, 1095275]"
1887,1888,"[1092026, 995242, 849843, 1053690, 908531]"
1888,1889,"[995242, 1082185, 834484, 826249, 1101173]"
1889,1890,"[1126899, 961554, 903325, 1082185, 1058997]"
1890,1891,"[995242, 908531, 1082185, 1133018, 1106523]"
1891,1892,"[6534178, 6533765, 1133018, 1080414, 1005186]"
1892,1893,"[6534178, 1058997, 883404, 1004906, 1082185]"
1893,1894,"[1065593, 962229, 951590, 1106523, 909894]"
1894,1895,"[1133018, 5569471, 962229, 1044078, 847982]"
1895,1896,"[1075368, 1082185, 834484, 9526410, 995242]"
1896,1897,"[1082185, 6534178, 1029743, 995242, 1106523]"
1897,1898,"[1005186, 1003188, 862349, 1082185, 995242]"
1898,1899,"[951590, 1070820, 1029743, 1082185, 866211]"
1899,1900,"[1070820, 862349, 878996, 1082185, 5569471]"
1900,1901,"[1005186, 986912, 1085604, 995242, 1082185]"
1901,1902,"[1058997, 1133018, 1056509, 962229, 866227]"
1902,1903,"[951590, 1133018, 1098066, 868764, 6534178]"
1903,1904,"[1058997, 1005186, 994928, 995242, 1126899]"
1904,1905,"[834484, 1106523, 1026118, 995242, 1029743]"
1905,1906,"[995242, 6534178, 849843, 981760, 845208]"
1906,1907,"[1075368, 6534178, 995242, 999971, 1133018]"
1907,1908,"[995242, 1082185, 862349, 981760, 1029743]"
1908,1909,"[5569230, 1133018, 994928, 1044078, 909894]"
1909,1910,"[1058997, 1126899, 1082185, 840361, 854852]"
1910,1911,"[1058997, 6534178, 849843, 862349, 1070820]"
1911,1912,"[1106523, 1005186, 1022003, 1081177, 5569471]"
1912,1913,"[1053690, 899624, 1004906, 916122, 5568378]"
1913,1914,"[862349, 1051069, 913785, 1082185, 995242]"
1914,1915,"[6534178, 1070820, 961554, 1026118, 909894]"
1915,1916,"[1070015, 1133018, 847270, 1106523, 849843]"
1916,1917,"[976998, 1106523, 923746, 1029743, 1133018]"
1917,1918,"[1082185, 1029743, 868764, 1127831, 6534178]"
1918,1919,"[1005186, 1133018, 1065593, 1106523, 908531]"
1919,1920,"[862349, 1070820, 1082185, 995785, 860776]"
1920,1921,"[995242, 1039156, 862349, 860776, 1044078]"
1921,1922,"[1058997, 1082185, 1126899, 1005186, 862349]"
1922,1923,"[6534178, 1005186, 961554, 995785, 860776]"
1923,1924,"[908531, 983584, 995242, 883404, 1133018]"
1924,1925,"[1106523, 951590, 1082185, 986947, 908846]"
1925,1926,"[6533889, 908846, 923746, 1024306, 916122]"
1926,1927,"[951590, 1106523, 5585510, 1029743, 904360]"
1927,1928,"[862349, 1085604, 908531, 1070820, 1110572]"
1928,1929,"[951590, 834484, 860776, 933835, 1024306]"
1929,1930,"[1085604, 1075368, 962229, 826249, 1098066]"
1930,1931,"[1133018, 849843, 1082185, 981760, 1106523]"
1931,1932,"[951590, 6534178, 1053690, 916122, 1013321]"
1932,1933,"[849843, 1106523, 6534178, 989101, 1005186]"
1933,1934,"[1005186, 1037863, 6034857, 860776, 1077555]"
1934,1935,"[1126899, 6533889, 1005186, 986912, 916122]"
1935,1936,"[1085604, 1005186, 866227, 6534178, 962229]"
1936,1937,"[1070820, 1028816, 862349, 986912, 962229]"
1937,1938,"[5569230, 1126899, 1029743, 1070820, 1075368]"
1938,1939,"[6534178, 995242, 859075, 833025, 883404]"
1939,1940,"[860776, 1082185, 1028816, 1024306, 1026118]"
1940,1941,"[1133018, 1106523, 826249, 8090521, 1085604]"
1941,1942,"[1110572, 5569230, 1133018, 5585510, 879755]"
1942,1943,"[1029743, 883404, 6533765, 1106523, 826249]"
1943,1944,"[1070820, 6534178, 1082185, 1029743, 1106523]"
1944,1945,"[1029743, 883404, 981760, 999971, 1070820]"
1945,1946,"[1070820, 923746, 1082185, 862349, 847982]"
1946,1947,"[1126899, 933835, 951590, 840361, 1082185]"
1947,1948,"[1058997, 1065593, 976998, 854852, 1003600]"
1948,1949,"[962229, 1127831, 923746, 1044078, 866227]"
1949,1950,"[962229, 1070015, 999971, 1106523, 1053690]"
1950,1951,"[1127831, 904360, 986947, 1080414, 916122]"
1951,1952,"[1029743, 6534178, 1005186, 1038217, 893018]"
1952,1953,"[986912, 916122, 834484, 849843, 5585510]"
1953,1954,"[1026118, 834484, 962568, 1005186, 1028816]"
1954,1955,"[6534178, 1106523, 1133018, 1082185, 989101]"
1955,1956,"[1126899, 1070820, 933835, 951590, 5569374]"
1956,1957,"[962229, 1029743, 5569230, 1055646, 826249]"
1957,1958,"[1005186, 824005, 1053690, 866227, 1071939]"
1958,1959,"[5569471, 923746, 995242, 854852, 910032]"
1959,1960,"[862349, 6534178, 1070820, 908531, 8090537]"
1960,1961,"[1106523, 849843, 820165, 925626, 826249]"
1961,1962,"[1056509, 995242, 6534166, 1082185, 976199]"
1962,1963,"[5569471, 5569374, 862349, 893501, 859075]"
1963,1964,"[849843, 1127831, 1003600, 986912, 979707]"
1964,1965,"[1058997, 6534178, 866227, 908531, 883404]"
1965,1966,"[1070820, 1082185, 862349, 986947, 1028816]"
1966,1967,"[862349, 1070820, 849843, 860776, 1065593]"
1967,1968,"[916122, 995242, 849843, 1082185, 873627]"
1968,1969,"[1029743, 995242, 826249, 1081177, 860776]"
1969,1970,"[883404, 999971, 1113588, 8090521, 5569230]"
1970,1971,"[6534178, 1029743, 1058997, 1070820, 904360]"
1971,1972,"[1120741, 1133018, 1106523, 1058997, 6534166]"
1972,1973,"[1133018, 1053690, 1082185, 961554, 981760]"
1973,1974,"[995242, 1082185, 5569374, 981760, 6534178]"
1974,1975,"[849843, 995242, 951590, 6534178, 840361]"
1975,1976,"[1106523, 1133018, 999971, 986912, 1065593]"
1976,1977,"[6533889, 951590, 1026118, 6533765, 1133018]"
1977,1978,"[1029743, 5569471, 5590287, 1082185, 995785]"
1978,1979,"[1133018, 995242, 1082185, 908846, 860776]"
1979,1980,"[995242, 916122, 1005186, 6534178, 866211]"
1980,1981,"[1126899, 1095275, 860776, 878996, 904360]"
1981,1982,"[1058997, 6533889, 961554, 1082185, 5590287]"
1982,1983,"[1029743, 5569230, 961554, 866211, 986947]"
1983,1984,"[995242, 1082185, 6534178, 1029743, 995242]"
1984,1985,"[1106523, 5569230, 1082185, 962229, 840361]"
1985,1986,"[5568378, 995242, 962229, 1133018, 847982]"
1986,1987,"[1126899, 1118393, 1082185, 6534178, 1029743]"
1987,1988,"[1106523, 6534178, 8090537, 903325, 923746]"
1988,1989,"[1005186, 866227, 820165, 1082185, 6534178]"
1989,1990,"[1126899, 1029743, 6534178, 1082185, 1098066]"
1990,1991,"[1085604, 989101, 6534178, 995242, 1070015]"
1991,1992,"[1039156, 916122, 923746, 1022003, 1050229]"
1992,1993,"[1133018, 879755, 844165, 961554, 6534178]"
1993,1994,"[1126899, 1039156, 849843, 1053690, 5568378]"
1994,1995,"[1029743, 901062, 1106523, 854852, 923746]"
1995,1996,"[1126899, 1058997, 1070820, 5569230, 981760]"
1996,1997,"[1126899, 1058997, 903325, 834484, 995785]"
1997,1998,"[1133018, 1053690, 908531, 1065593, 1106523]"
1998,1999,"[995242, 849843, 986912, 844165, 1127831]"
1999,2000,"[8090521, 962229, 8090537, 1058997, 862349]"
2000,2001,"[1126899, 951590, 1127831, 1070820, 986912]"
2001,2002,"[1106523, 1133018, 1082185, 961554, 904360]"
2002,2003,"[1058997, 5569471, 1005186, 1082185, 1022003]"
2003,2004,"[951590, 995242, 1039156, 849843, 854852]"
2004,2005,"[951590, 849843, 986912, 1098066, 844165]"
2005,2006,"[5569471, 893501, 1133018, 860776, 1082185]"
2006,2007,"[1106523, 6534178, 961554, 981760, 849843]"
2007,2008,"[1126899, 995242, 1058997, 981760, 913210]"
2008,2009,"[480014, 1082185, 6534178, 1029743, 995242]"
2009,2010,"[883404, 826249, 1113588, 962229, 908531]"
2010,2011,"[893501, 961554, 1065593, 1006184, 1005186]"
2011,2012,"[6534178, 1106523, 1053690, 1133018, 908531]"
2012,2013,"[1075368, 1005186, 1058997, 849843, 862349]"
2013,2014,"[1106523, 5592931, 1082185, 995785, 999971]"
2014,2015,"[1029743, 940947, 1082185, 981760, 9527290]"
2015,2016,"[1085604, 1133018, 1113588, 1065593, 879755]"
2016,2017,"[1126899, 1070820, 983584, 6534178, 1082185]"
2017,2018,"[1106523, 849843, 1127831, 1028816, 1082185]"
2018,2019,"[1085604, 883404, 1029743, 5569230, 849843]"
2019,2020,"[986912, 1082185, 933835, 854852, 995965]"
2020,2021,"[951590, 981760, 909894, 844179, 9526410]"
2021,2022,"[951590, 1029743, 1058997, 854852, 1082185]"
2022,2023,"[5569374, 826249, 1055863, 9526410, 9527290]"
2023,2024,"[1126899, 1058997, 6534178, 893501, 951590]"
2024,2025,"[6534178, 1029743, 1126899, 940947, 9526410]"
2025,2026,"[916122, 923746, 904360, 1096036, 910032]"
2026,2027,"[849843, 834484, 909894, 994928, 995785]"
2027,2028,"[5569230, 995242, 951590, 1029743, 5568378]"
2028,2029,"[962229, 1133018, 1081177, 1082185, 1127831]"
2029,2030,"[5569471, 995242, 840361, 1029743, 901062]"
2030,2031,"[1120741, 1133018, 849843, 981760, 1044078]"
2031,2032,"[1070820, 862349, 883404, 860975, 878996]"
2032,2033,"[6534166, 1024306, 995242, 1003600, 909714]"
2033,2034,"[1126899, 1058997, 995785, 1082185, 903325]"
2034,2035,"[844165, 849843, 1133018, 1029624, 866227]"
2035,2036,"[1126899, 1024306, 933835, 1029743, 1082185]"
2036,2037,"[849843, 1029743, 1070820, 994928, 981760]"
2037,2038,"[849843, 844165, 1029743, 923746, 953476]"
2038,2039,"[1085604, 1080414, 849843, 951590, 908531]"
2039,2040,"[1085604, 1005186, 1029743, 6534178, 986912]"
2040,2041,"[6534178, 923746, 961554, 979707, 940947]"
2041,2042,"[1126899, 923746, 1029743, 1127831, 933835]"
2042,2043,"[849843, 844165, 1053690, 1065593, 951590]"
2043,2044,"[1005186, 862349, 995785, 1126899, 844179]"
2044,2045,"[986912, 6534178, 6034857, 983584, 999971]"
2045,2046,"[1053690, 961554, 1110572, 879755, 995242]"
2046,2047,"[6534178, 1126899, 8090537, 6534166, 1082185]"
2047,2048,"[1106523, 1075368, 6534178, 8090537, 1133018]"
2048,2049,"[826249, 1056509, 976199, 854852, 9526410]"
2049,2050,"[1058997, 951590, 908531, 6534178, 5569230]"
2050,2051,"[1085604, 983584, 6534178, 908531, 1133018]"
2051,2052,"[903325, 847270, 1127831, 1082185, 6534178]"
2052,2053,"[1029743, 844165, 6534166, 908531, 1053690]"
2053,2054,"[862349, 1070820, 849843, 896369, 909894]"
2054,2055,"[1133018, 1022003, 976998, 5568378, 6534178]"
2055,2056,"[1106523, 962229, 8090521, 1133018, 840361]"
2056,2057,"[1070820, 862349, 6534178, 1053690, 908531]"
2057,2058,"[5569471, 903325, 961554, 860776, 1127831]"
2058,2059,"[1126899, 5569230, 1058997, 995785, 847982]"
2059,2060,"[986912, 1110572, 1029743, 826249, 5569230]"
2060,2061,"[1005186, 986947, 1133018, 1033142, 1082185]"
2061,2062,"[1029743, 995242, 1070015, 1058997, 1026118]"
2062,2063,"[862349, 986912, 866227, 1005186, 1082185]"
2063,2064,"[1095275, 1005186, 862349, 1028816, 860776]"
2064,2065,"[8090521, 883404, 1029743, 1101173, 8090537]"
2065,2066,"[8090537, 844165, 1106523, 8090521, 879755]"
2066,2067,"[909894, 1070015, 849843, 1022003, 1033142]"
2067,2068,"[1070820, 862349, 1082185, 1127831, 849843]"
2068,2069,"[986912, 1005186, 1106523, 866227, 1133018]"
2069,2070,"[1085604, 1058997, 1080414, 1055863, 908531]"
2070,2071,"[999971, 933835, 1044078, 1053690, 1004906]"
2071,2072,"[1070820, 893501, 862349, 995785, 904360]"
2072,2073,"[908531, 1133018, 6534178, 983584, 883404]"
2073,2074,"[1133018, 1106523, 826249, 908531, 1101173]"
2074,2075,"[1065593, 1029743, 6533889, 840361, 908531]"
2075,2076,"[1058997, 6534178, 981760, 854852, 995242]"
2076,2077,"[1106523, 1082185, 903325, 840361, 6534166]"
2077,2078,"[6534178, 999971, 1106523, 1053690, 1029743]"
2078,2079,"[1106523, 1028816, 908846, 1070015, 923746]"
2079,2080,"[8090521, 1106523, 995785, 962229, 826249]"
2080,2081,"[1106523, 1133018, 927191, 883404, 879755]"
2081,2082,"[995242, 6534178, 1029743, 909714, 961554]"
2082,2083,"[1070820, 1005186, 862349, 933835, 6534178]"
2083,2084,"[862349, 6534166, 1082185, 860776, 981760]"
2084,2085,"[844165, 962229, 1101010, 1029743, 6534178]"
2085,2086,"[879755, 986912, 868764, 834484, 860776]"
2086,2087,"[6534178, 860975, 1085604, 854852, 1058997]"
2087,2088,"[1029743, 893501, 1022003, 995242, 5569471]"
2088,2089,"[1126899, 1082185, 6534178, 1029743, 995242]"
2089,2090,"[995242, 1098066, 1039156, 826249, 883404]"
2090,2091,"[995242, 933835, 1082185, 1096036, 844179]"
2091,2092,"[6534178, 8090521, 8090537, 826249, 962229]"
2092,2093,"[8090521, 8090537, 6534178, 1075368, 5569471]"
2093,2094,"[1070820, 862349, 1082185, 860776, 5569374]"
2094,2095,"[1133018, 6533765, 951590, 1005186, 6534178]"
2095,2096,"[1085604, 849843, 908531, 962568, 1133018]"
2096,2097,"[6534178, 962229, 893501, 1106523, 5569471]"
2097,2098,"[995242, 1082185, 1028816, 854852, 5569471]"
2098,2099,"[995242, 1026118, 962229, 1029743, 6533765]"
2099,2100,"[1133018, 1082185, 909894, 1022003, 1106523]"
2100,2101,"[849843, 983584, 1101010, 1098066, 1070820]"
2101,2102,"[995242, 904360, 962229, 854852, 940947]"
2102,2103,"[962568, 1082185, 893501, 1024306, 1022254]"
2103,2104,"[849843, 1058997, 1133018, 854852, 862349]"
2104,2105,"[1005186, 1106523, 1133018, 999971, 923746]"
2105,2106,"[1126899, 854852, 1005186, 1058997, 1127831]"
2106,2107,"[1029743, 995242, 862349, 1082185, 904360]"
2107,2108,"[1029743, 1106523, 999971, 1133018, 834484]"
2108,2109,"[981760, 893018, 923746, 1096036, 844165]"
2109,2110,"[1106523, 1026118, 1082185, 1029743, 6534166]"
2110,2111,"[1058997, 1126899, 908531, 6534178, 866227]"
2111,2112,"[1126899, 904360, 995785, 1082185, 1037863]"
2112,2113,"[1101010, 8090521, 862349, 849843, 1005186]"
2113,2114,"[986912, 1005186, 878996, 933835, 1127831]"
2114,2115,"[1070820, 6534178, 5569471, 862349, 1082185]"
2115,2116,"[1070820, 862349, 6534178, 904360, 1082185]"
2116,2117,"[1133018, 1082185, 909894, 860975, 820165]"
2117,2118,"[923746, 1005186, 940947, 995242, 849843]"
2118,2119,"[961554, 6534178, 1029743, 883404, 965766]"
2119,2120,"[480014, 1082185, 6534178, 1029743, 995242]"
2120,2121,"[862349, 6534178, 1082185, 5569230, 995242]"
2121,2122,"[1058997, 914190, 1070015, 951590, 6534178]"
2122,2123,"[866227, 5569230, 995242, 883404, 826249]"
2123,2124,"[1058997, 1126899, 6534178, 1082185, 1106523]"
2124,2125,"[6534178, 995242, 1029743, 1082185, 849843]"
2125,2126,"[868764, 1028816, 909894, 6034857, 1082185]"
2126,2127,"[1029743, 1126899, 1085604, 983584, 5568378]"
2127,2128,"[6534178, 1106523, 866227, 981760, 879755]"
2128,2129,"[1029743, 6534166, 5569471, 995242, 849843]"
2129,2130,"[1106523, 903325, 1133018, 1082185, 834484]"
2130,2131,"[986912, 5569230, 1022254, 995965, 965766]"
2131,2132,"[1133018, 995242, 986947, 1127831, 849843]"
2132,2133,"[1126899, 1058997, 840361, 1082185, 6534178]"
2133,2134,"[962229, 1082185, 916122, 1106523, 995785]"
2134,2135,"[986912, 908846, 834484, 849843, 1028816]"
2135,2136,"[1058997, 901062, 834484, 1024306, 878996]"
2136,2137,"[6534178, 909894, 995242, 860975, 6534166]"
2137,2138,"[862349, 908531, 844165, 893501, 1029743]"
2138,2139,"[1005186, 995242, 933835, 1029743, 929668]"
2139,2140,"[862349, 1005186, 854852, 1070820, 1127831]"
2140,2141,"[1070820, 951590, 1120741, 933835, 1082185]"
2141,2142,"[1029743, 883404, 951590, 913210, 1082185]"
2142,2143,"[883404, 1106523, 849843, 1053690, 908531]"
2143,2144,"[908846, 1033142, 1070015, 1029743, 903325]"
2144,2145,"[866211, 1058997, 995785, 849843, 6534178]"
2145,2146,"[1053690, 1029743, 1106523, 1039156, 995242]"
2146,2147,"[1106523, 1082185, 1133018, 961554, 840361]"
2147,2148,"[1133018, 951590, 981760, 913210, 1106523]"
2148,2149,"[1106523, 6534166, 1133018, 834484, 1082185]"
2149,2150,"[1106523, 883404, 1133018, 845208, 994928]"
2150,2151,"[849843, 989101, 986912, 1082185, 1029743]"
2151,2152,"[1126899, 1058997, 6034857, 995242, 1055646]"
2152,2153,"[1092026, 5592931, 844165, 1029743, 1053690]"
2153,2154,"[1133018, 1106523, 1127831, 5569374, 1082185]"
2154,2155,"[1098066, 923746, 866227, 981760, 1028816]"
2155,2156,"[1058997, 995242, 8090537, 6534178, 1003600]"
2156,2157,"[1133018, 1106523, 8090521, 904360, 994928]"
2157,2158,"[862349, 6534178, 1098066, 6533765, 986912]"
2158,2159,"[1133018, 849843, 6533765, 8090537, 6534178]"
2159,2160,"[999971, 1082185, 874972, 916122, 903325]"
2160,2161,"[1126899, 6534166, 951590, 1053690, 5569230]"
2161,2162,"[6534178, 995242, 1029743, 908531, 1133018]"
2162,2163,"[862349, 908531, 5569471, 826249, 1082185]"
2163,2164,"[1133018, 1106523, 923746, 1007195, 981760]"
2164,2165,"[1075368, 844165, 1053690, 834484, 1065593]"
2165,2166,"[879755, 999971, 844165, 951590, 1106523]"
2166,2167,"[1106523, 849843, 933835, 1082185, 908531]"
2167,2168,"[8090521, 1085604, 995785, 904360, 916381]"
2168,2169,"[1126899, 904360, 857849, 849843, 893501]"
2169,2170,"[995242, 844165, 5569230, 883404, 8090537]"
2170,2171,"[951590, 826249, 1133018, 1050229, 1005186]"
2171,2172,"[1029743, 860776, 1082185, 995965, 951590]"
2172,2173,"[951590, 913210, 868764, 1080414, 844165]"
2173,2174,"[1075368, 1126899, 866227, 860975, 1058997]"
2174,2175,"[840361, 1133018, 878996, 824005, 1106523]"
2175,2176,"[883404, 1404121, 833025, 1133018, 1098066]"
2176,2177,"[8090521, 5569230, 979707, 923746, 962568]"
2177,2178,"[1126899, 999971, 1058997, 1070820, 1039156]"
2178,2179,"[1070015, 962229, 979707, 904360, 860776]"
2179,2180,"[1070015, 951590, 849843, 995785, 1106523]"
2180,2181,"[1126899, 933835, 1082185, 914190, 5569230]"
2181,2182,"[1005186, 1029743, 1106523, 8090521, 1053690]"
2182,2183,"[862349, 6534178, 908531, 981760, 995242]"
2183,2184,"[1070015, 1106523, 1005186, 8090521, 6534178]"
2184,2185,"[6534166, 961554, 8090521, 866211, 1068719]"
2185,2186,"[1075368, 951590, 8090521, 1106523, 1085604]"
2186,2187,"[862349, 908531, 995242, 1085604, 833025]"
2187,2188,"[1106523, 1133018, 1101010, 933835, 1082185]"
2188,2189,"[6534178, 913210, 1029743, 1082185, 1039156]"
2189,2190,"[6534178, 1133018, 908531, 1039156, 826249]"
2190,2191,"[909894, 986947, 994928, 995242, 981760]"
2191,2192,"[1028816, 5569230, 1053690, 834484, 1106523]"
2192,2193,"[1070820, 862349, 8090537, 961554, 1082185]"
2193,2194,"[995242, 995785, 6534178, 904360, 8090537]"
2194,2195,"[1126899, 1058997, 868764, 995965, 893501]"
2195,2196,"[995242, 1082185, 1053690, 901062, 5569374]"
2196,2197,"[5569230, 8090521, 1085604, 981760, 916122]"
2197,2198,"[6534178, 1065593, 862349, 986912, 995242]"
2198,2199,"[1126899, 1058997, 1082185, 1070820, 6534178]"
2199,2200,"[6534178, 981760, 1082185, 1106523, 1092026]"
2200,2201,"[1082185, 6534178, 1029743, 995242, 1106523]"
2201,2202,"[834484, 1077555, 916122, 1081177, 1404121]"
2202,2203,"[1029743, 908846, 981760, 1005186, 6534178]"
2203,2204,"[951590, 6533765, 1026118, 5592931, 859075]"
2204,2205,"[1070015, 1082185, 995242, 1003188, 1029743]"
2205,2206,"[1029743, 826249, 951590, 981760, 840361]"
2206,2207,"[986912, 1005186, 1133018, 866227, 849843]"
2207,2208,"[5569230, 1106523, 951590, 1005186, 995785]"
2208,2209,"[6534166, 1029743, 1039156, 981760, 961554]"
2209,2210,"[962229, 965766, 1044078, 1029743, 5585510]"
2210,2211,"[1126899, 1058997, 1082185, 1070820, 862349]"
2211,2212,"[1055863, 1118393, 1082185, 6534178, 1029743]"
2212,2213,"[1070820, 1126899, 933835, 1106523, 995965]"
2213,2214,"[844165, 868764, 840361, 910032, 1029743]"
2214,2215,"[1133018, 854852, 834484, 1106523, 1075368]"
2215,2216,"[1070820, 903325, 860776, 1106523, 5569471]"
2216,2217,"[862349, 6534178, 923746, 961554, 1026118]"
2217,2218,"[903325, 1071939, 961554, 6034857, 1098066]"
2218,2219,"[6534178, 893501, 896369, 1082185, 6534178]"
2219,2220,"[6534178, 916122, 1006184, 874972, 1004906]"
2220,2221,"[1126899, 1058997, 1082185, 862349, 1023720]"
2221,2222,"[5569230, 1075368, 951590, 1101010, 995242]"
2222,2223,"[1110572, 1085604, 1080414, 893501, 1053690]"
2223,2224,"[862349, 1070820, 868764, 1005186, 847982]"
2224,2225,"[1126899, 1058997, 1070820, 916122, 5569471]"
2225,2226,"[6534178, 1126899, 1082185, 1056509, 1005186]"
2226,2227,"[1085604, 962229, 5569230, 883404, 1029743]"
2227,2228,"[1106523, 6534178, 1133018, 883404, 923746]"
2228,2229,"[862349, 1058997, 1082185, 1070820, 1053690]"
2229,2230,"[995242, 862349, 1077555, 995965, 1082185]"
2230,2231,"[1126899, 1082185, 981760, 909894, 995785]"
2231,2232,"[868764, 9526410, 844165, 908531, 883404]"
2232,2233,"[1058997, 6534178, 834484, 1028816, 908846]"
2233,2234,"[866227, 1082185, 6534178, 854852, 1024306]"
2234,2235,"[6534166, 1039156, 878996, 976199, 6533889]"
2235,2236,"[1005186, 6534178, 929668, 1053690, 1085604]"
2236,2237,"[1058997, 908531, 1082185, 6534178, 961554]"
2237,2238,"[849843, 999971, 1133018, 1056509, 1029743]"
2238,2239,"[999971, 1029743, 908531, 983584, 995242]"
2239,2240,"[1106523, 5569230, 951590, 5568378, 1053690]"
2240,2241,"[849843, 995242, 1029743, 923746, 1082185]"
2241,2242,"[951590, 995242, 866227, 860975, 1058997]"
2242,2243,"[849843, 976998, 1029743, 834484, 938700]"
2243,2244,"[1080414, 995242, 962229, 883404, 1029743]"
2244,2245,"[995785, 6533765, 6534178, 849843, 1133018]"
2245,2246,"[1126899, 878996, 844165, 1053690, 893501]"
2246,2247,"[1106523, 883404, 1044078, 1005186, 1101173]"
2247,2248,"[1070015, 951590, 1126899, 1133018, 1065593]"
2248,2249,"[5569471, 933835, 8090537, 854852, 1065593]"
2249,2250,"[908531, 883404, 995242, 1029743, 6534178]"
2250,2251,"[844165, 883404, 5568378, 854852, 878996]"
2251,2252,"[6534178, 1058997, 995242, 1133018, 1029743]"
2252,2253,"[1065593, 6534178, 1058997, 1133018, 1062966]"
2253,2254,"[6534166, 1106523, 923746, 873627, 962568]"
2254,2255,"[1029743, 1070015, 6534166, 1085604, 878996]"
2255,2256,"[1070820, 840361, 1404121, 8090537, 860776]"
2256,2257,"[1106523, 1133018, 1068719, 1065593, 1029743]"
2257,2258,"[1126899, 866211, 903325, 1029743, 1110572]"
2258,2259,"[1026118, 1055863, 923746, 1124729, 1007195]"
2259,2260,"[6534178, 951590, 995242, 1029743, 854852]"
2260,2261,"[1106523, 6534178, 951590, 983584, 1082185]"
2261,2262,"[862349, 1082185, 849843, 1096036, 893018]"
